,transaction date,transaction type,product id,sku id,buyer country,buyer postal code,amount (merchant currency)
281,2021-07-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83704,4.65
282,2021-07-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68136,4.65
283,2021-07-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,L0B 1J0,5.09
284,2021-07-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,21811,2.95
285,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,91755,2.96
286,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CH49 6PG,3.47
287,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,79087,2.96
288,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,79087,4.66
289,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,H9H 4Y2,3.05
290,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,H9H 4Y2,5.09
291,2021-07-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14701,4.66
292,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,IP6 8EY,2.14
293,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,29640,2.95
294,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29640,4.63
295,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92253,4.64
296,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V9A 4C4,5.04
297,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80904,4.63
298,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,35981,4.63
299,2021-07-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,35981,2.95
300,2021-07-09,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80634,4.63
301,2021-07-09,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,86047,2.94
302,2021-07-09,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,L8R 2K5,5.07
303,2021-07-09,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,L8R 2K5,3.04
304,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V0J 2X1,5.07
305,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,V0J 2X1,3.04
306,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,07071,4.62
307,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,18017,2.94
308,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18017,4.62
309,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18018,4.62
310,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,01588,2.94
311,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,01588,4.62
312,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65737,4.62
313,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,23934,3.27
314,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,37130,2.94
315,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37130,4.62
316,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92804,4.62
317,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73078,4.62
318,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34668,4.62
319,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80013,4.62
320,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PH,1103,4.96
321,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,92131,2.94
322,2021-07-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92131,4.62
323,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30297,4.62
324,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30297,2.94
325,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64733,4.62
326,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ES,08027,3.5
327,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,ES,08027,2.1
328,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62353,4.62
329,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,62353,2.94
330,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54937,4.62
331,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54937,2.94
332,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62353,4.62
333,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,BN1 6RA,3.48
334,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18255,4.62
335,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,BN1 6RA,2.15
336,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47117,4.62
337,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54935,2.94
338,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76306,4.62
339,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98499,4.62
340,2021-07-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20827,4.62
341,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84067,4.63
342,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30519,2.94
343,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,90650,2.94
344,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,96001,4.63
345,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,46526,2.94
346,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46526,4.63
347,2021-07-12,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T6j6g6,5.07
348,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78023,4.63
349,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,41098,2.95
350,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,PH165SB,2.16
351,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,PH165SB,3.48
352,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,63263,2.13
353,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,34758,2.95
354,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80530,4.66
355,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,TS20 2LF,3.48
356,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44830,4.66
357,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76180,4.66
358,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,84729,2.96
359,2021-07-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84729,4.66
360,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,79735,2.96
361,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,8531CV,3.5
362,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,04240,3.99
363,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67207,4.64
364,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,45118,2.95
365,2021-07-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54652,2.95
366,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,91325,2.95
367,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91325,4.64
368,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68135,4.64
369,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,97203,3.99
370,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,OX26 6TT,3.48
371,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ID,,4.68
372,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02038,4.65
373,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,02038,2.96
374,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,27932,2.95
375,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27932,4.65
376,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20639,4.65
377,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,20639,2.95
378,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,6071,4.56
379,2021-07-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,40205,2.96
380,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71118,4.65
381,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DK,5750,3.38
382,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13440,4.65
383,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,74370,2.96
384,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,40383,2.96
385,2021-07-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,NL,1325AM,2.1
386,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,97701,2.96
387,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,22546,2.96
388,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,66071,2.96
389,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,32548,2.96
390,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32548,4.65
391,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,58675,3.56
392,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,71303,2.96
393,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71303,4.65
394,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,05403,2.96
395,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78211,2.96
396,2021-07-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,T0G 1L0,3.02
397,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27845,4.65
398,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,47042,2.96
399,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,NR5 9EU,2.15
400,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,NR5 9EU,3.46
401,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,26789,3.56
402,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49034,4.65
403,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,35242,3.25
404,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,42448,3.25
405,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,SE,41517,2.06
406,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53551,4.65
407,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,98272,2.96
408,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49034,2.96
409,2021-07-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76234,4.65
410,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T0G 1L0,5.0
411,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,6021,4.54
412,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,premium,DK,7400,2.01
413,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02919,4.66
414,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,02915,2.96
415,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02915,4.65
416,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98272,4.65
417,2021-07-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76544,4.66
418,2021-07-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,47373,2.96
419,2021-07-20,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,SN3 1DZ,3.44
420,2021-07-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,85417,2.96
421,2021-07-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,72758,2.96
422,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,J0N 1P0,3.01
423,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,19605,2.97
424,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19605,4.66
425,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,06417,2.96
426,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,GR,41335,2.05
427,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,68128,2.96
428,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68128,4.65
429,2021-07-21,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49442,4.66
430,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,L3V 0S8,3.03
431,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91942,4.67
432,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,05891,2.97
433,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,05891,4.67
434,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,76209,2.97
435,2021-07-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74115,4.66
436,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,UA,02140,4.72
437,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,92567,2.97
438,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54904,4.67
439,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93427,4.66
440,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33411,4.66
441,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,04112,2.96
442,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32784,4.66
443,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,BB90RF,2.15
444,2021-07-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,BB90RF,3.47
445,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66049,4.66
446,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,66049,2.96
447,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,FR,13080,3.54
448,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,70444,2.96
449,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,70444,4.66
450,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,82001,2.96
451,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,86047,4.66
452,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47042,4.66
453,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,IT,00030,3.48
454,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84669,4.66
455,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,IT,00030,2.08
456,2021-07-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,41098,4.66
457,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,95831,2.96
458,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,NL,3991RW,2.1
459,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,3991RW,3.5
460,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15943,4.66
461,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78589,4.66
462,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,23510,4.66
463,2021-07-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,95831,2.96
464,2021-07-26,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46241,4.66
465,2021-07-26,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BR,93700000,3.41
466,2021-07-26,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97080,4.65
467,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,44432,2.95
468,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44432,4.64
469,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,PL7 2FP,3.48
470,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80017,2.95
471,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,18018,2.95
472,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49721,2.95
473,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49721,4.64
474,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80911,4.64
475,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80911,2.95
476,2021-07-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84058,4.64
477,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,56585,4.64
478,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,56585,2.95
479,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,13440,2.96
480,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,83854,2.95
481,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83854,4.64
482,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,50644,4.63
483,2021-07-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95350,4.63
484,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,183 36,3.28
485,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,E1 8NS,2.16
486,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,E1 8NS,3.49
487,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47944,4.62
488,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,42303,4.62
489,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,68506,2.93
490,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92064,4.62
491,2021-07-29,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,92064,2.94
492,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,2250,4.51
493,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,3209 AG,3.5
494,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,66739,2.93
495,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,N2M 1C6,5.07
496,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,95519,2.94
497,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95519,4.63
498,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48317,2.94
499,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66739,4.63
500,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29601,4.63
501,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,29384,2.94
502,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,83024,2.13
503,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,83024,3.56
504,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,N2P 1P7,5.06
505,2021-07-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,37128,2.94
506,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,33776,2.94
507,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84651,4.63
508,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92802,4.63
509,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78602,2.94
510,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78602,4.63
511,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,56573,2.94
512,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80743,4.63
513,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55418,2.94
514,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47901,4.63
515,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,03064,2.94
516,2021-07-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98101,4.63
517,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30032,4.63
518,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30032,2.94
519,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,68005,2.94
520,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68005,4.63
521,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,89429,2.94
522,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89429,4.63
523,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,150029,3.45
524,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,RU,150029,2.2
525,2021-08-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97478,4.62
526,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,BS3 5AB,2.15
527,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,BN13 2BS,2.15
528,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,V2J1L8,3.03
529,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15938,4.63
530,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,15938,2.94
531,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99709,4.63
532,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47130,4.62
533,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33936,4.62
534,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,AU,6000,2.7
535,2021-08-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,04005,2.94
536,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,6845EM,3.5
537,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,45205,2.94
538,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64133,4.63
539,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,CV225JP,2.16
540,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,19031,2.94
541,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33615,4.63
542,2021-08-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32824,4.63
543,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66102,4.62
544,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47404,4.64
545,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,84058,2.95
546,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,DE24 0TZ,2.16
547,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,82609,4.64
548,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,82609,4.64
549,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97526,4.64
550,2021-08-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,J5K 2E8,5.05
551,2021-08-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55011,4.64
552,2021-08-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55011,2.95
553,2021-08-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,KW17 2QS,2.17
554,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37347,4.65
555,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,GR,26331,2.05
556,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98501,4.67
557,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,98404,2.97
558,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48198,4.67
